Single_Tag,Dataset,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5012163299663299,0.5144977553310885,0.0132814253647586,0.1278409478183699,0.1209796242355983,-0.0068613235827716,0.4704142011834319,0.4801775147928994,0.0097633136094674,0.633498570177961,0.614975017392213,-0.0185235527857479,0.5746555161643048,0.5650270508216082,-0.0096284653426965,0.4753156565656565,0.4972601010101011,0.0219444444444446,0.4692307692307692,0.4884615384615385,0.0192307692307693,0.5155070445393026,0.5224424698108908,0.0069354252715881,0.5413533834586466,0.549618320610687,0.0082649371520404,0.4111111111111111,0.4577777777777777,0.0466666666666665,0.3846153846153846,0.4230769230769231,0.0384615384615384,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.555594837261504,0.4891975308641975,-0.0663973063973065,0.1152901597044283,0.1215992979828763,0.006309138278448,0.4970414201183432,0.5393491124260356,0.0423076923076923,0.596891603781784,0.5563297764329286,-0.0405618273488553,0.558496682713446,0.6052073080122393,0.0467106252987933,0.4970454545454545,0.4840656565656565,-0.012979797979798,0.4788461538461538,0.4846153846153846,0.0057692307692308,0.6096939609700126,0.3915102441418231,-0.2181837168281895,0.6415094339622641,0.4259259259259259,-0.2155835080363382,0.1933333333333333,0.5911111111111111,0.3977777777777778,0.173076923076923,0.6153846153846154,0.4423076923076924,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.4906186868686869,0.4598842592592592,-0.0307344276094277,0.1093415360135678,0.1583645261130199,0.0490229900994521,0.5761834319526626,0.5776627218934911,0.0014792899408284,0.5716951929859028,0.5509196871565539,-0.0207755058293488,0.637499593621208,0.6679864915895632,0.0304868979683552,0.5189267676767677,0.5376388888888889,0.0187121212121211,0.5596153846153846,0.5153846153846153,-0.0442307692307692,0.5298435853866985,0.6637972705637932,0.1339536851770947,0.6666666666666666,0.6867469879518072,0.0200803212851405,0.4177777777777777,0.1711111111111111,-0.2466666666666666,0.3653846153846153,0.1538461538461538,-0.2115384615384615,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.4945636924803592,0.5127595398428731,0.0181958473625139,0.1273496523496528,0.165873547103752,0.0385238947540992,0.5079881656804734,0.485207100591716,-0.0227810650887574,0.6264071390522357,0.6137722107741356,-0.0126349282781,0.5936708713566461,0.56717800413039,-0.0264928672262561,0.5162247474747474,0.4996969696969697,-0.0165277777777777,0.525,0.5115384615384615,-0.0134615384615385,0.5364030396847734,0.5110971786833856,-0.0253058610013878,0.5736434108527132,0.544,-0.0296434108527131,0.4888888888888889,0.4933333333333333,0.0044444444444444,0.4807692307692308,0.5,0.0192307692307692,10.4,10.4,0.0,33,33,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6289674523007858,0.5902090347923682,-0.0387584175084175,0.1422467648050148,0.1484540829256114,0.0062073181205966,0.6215976331360947,0.5872781065088757,-0.034319526627219,0.7076729087690776,0.6809045693109758,-0.0267683394581018,0.6619098379978663,0.6234917863099245,-0.0384180516879417,0.5951136363636363,0.6149747474747475,0.0198611111111111,0.5884615384615384,0.6,0.0115384615384616,0.5937967914438502,0.6289592760180996,0.0351624845742494,0.6190476190476191,0.6515151515151515,0.0324675324675324,0.5799999999999998,0.5377777777777778,-0.042222222222222,0.5769230769230769,0.5384615384615384,-0.0384615384615384,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.5746085858585859,0.5662584175084174,-0.0083501683501684,0.1162957778165893,0.0809884040407444,-0.0353073737758449,0.5906804733727811,0.5803254437869824,-0.0103550295857987,0.6723447382219094,0.6786108419406981,0.0062661037187886,0.6219492594273386,0.6489166451494033,0.0269673857220646,0.5715656565656566,0.5467045454545454,-0.0248611111111112,0.5807692307692307,0.5442307692307693,-0.0365384615384614,0.6119298245614034,0.5664396284829721,-0.0454901960784313,0.6417910447761194,0.5826771653543307,-0.0591138794217886,0.4800000000000001,0.5066666666666666,0.0266666666666665,0.5,0.5192307692307693,0.0192307692307692,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.659047418630752,0.6544009539842873,-0.0046464646464646,0.1510433818737137,0.1517429670060986,0.0006995851323849,0.6147928994082841,0.6220414201183433,0.0072485207100592,0.6871582301425947,0.674050164168128,-0.0131080659744666,0.647625193594004,0.6544200817421539,0.0067948881481499,0.6366161616161616,0.6179545454545454,-0.0186616161616162,0.6076923076923078,0.5980769230769232,-0.0096153846153845,0.692865413872495,0.6545994507284829,-0.038265963144012,0.6901408450704225,0.6567164179104478,-0.0334244271599747,0.4777777777777777,0.52,0.0422222222222223,0.4615384615384615,0.5192307692307693,0.0576923076923077,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6700771604938272,0.610702861952862,-0.0593742985409651,0.1456299810247404,0.1048031075916113,-0.0408268734331291,0.6127218934911243,0.5659763313609467,-0.0467455621301775,0.7413324865471235,0.6877717027756004,-0.053560783771523,0.6496246803488994,0.6097051489402936,-0.0399195314086058,0.6102525252525253,0.5354545454545454,-0.0747979797979798,0.5865384615384616,0.5307692307692308,-0.0557692307692307,0.6213317384370016,0.568666872343343,-0.0526648660936586,0.625,0.5909090909090909,-0.034090909090909,0.5644444444444444,0.4577777777777777,-0.1066666666666667,0.5576923076923077,0.4615384615384615,-0.0961538461538462,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6528324915824916,0.6677511223344557,0.014918630751964,0.1243257641268687,0.132102467975406,0.0077767038485373,0.6446745562130177,0.6547337278106509,0.0100591715976331,0.6931083777004433,0.7250764865843131,0.0319681088838698,0.6697751961993463,0.6806438379159452,0.0108686417165988,0.6225883838383839,0.6023863636363636,-0.0202020202020203,0.6173076923076923,0.6,-0.0173076923076923,0.6547465437788018,0.6335344225666806,-0.0212121212121212,0.6666666666666666,0.6515151515151515,-0.0151515151515151,0.5511111111111111,0.528888888888889,-0.0222222222222221,0.5576923076923077,0.5384615384615384,-0.0192307692307692,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6054292929292929,0.6070173961840628,0.0015881032547698,0.1044052517168683,0.0953813505542574,-0.0090239011626109,0.5562130177514794,0.5606508875739645,0.0044378698224851,0.6499131372481002,0.6497909706229587,-0.0001221666251415,0.6275272782676977,0.624226442284562,-0.0033008359831356,0.5493308080808081,0.5358585858585859,-0.0134722222222222,0.5192307692307693,0.5230769230769231,0.0038461538461538,0.6356233562755301,0.6185708435708436,-0.0170525127046865,0.6535947712418301,0.6442953020134228,-0.0092994692284072,0.2977777777777777,0.3333333333333333,0.0355555555555556,0.2692307692307692,0.3076923076923077,0.0384615384615384,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.5839323793490461,0.5975294612794613,0.0135970819304152,0.1564270737677977,0.1341655293819432,-0.0222615443858544,0.5831360946745562,0.6085798816568048,0.0254437869822485,0.6916073098274466,0.7047024249251514,0.0130951150977048,0.64636584976108,0.6578920433454296,0.0115261935843495,0.5674747474747475,0.6023358585858586,0.0348611111111111,0.5692307692307692,0.6134615384615385,0.0442307692307692,0.5848705542823189,0.6123926618855624,0.0275221076032434,0.609375,0.6456692913385826,0.0362942913385826,0.528888888888889,0.5777777777777778,0.0488888888888888,0.5384615384615384,0.5961538461538461,0.0576923076923077,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6536672278338946,0.6592227833894502,0.0055555555555555,0.1336413860994266,0.1369131075849561,0.0032717214855294,0.6124260355029586,0.6387573964497042,0.0263313609467455,0.709228891786031,0.712744627694859,0.003515735908828,0.654547947380977,0.6735156249399867,0.0189676775590097,0.6367550505050505,0.61135101010101,-0.0254040404040405,0.625,0.5923076923076923,-0.0326923076923076,0.6863322298616417,0.6357239819004525,-0.0506082479611891,0.704225352112676,0.6412213740458015,-0.0630039780668745,0.4711111111111111,0.528888888888889,0.0577777777777778,0.4807692307692308,0.5384615384615384,0.0576923076923076,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6295622895622897,0.6269851290684624,-0.0025771604938272,0.1371422816601364,0.1514535495900678,0.0143112679299313,0.6035502958579883,0.6270710059171598,0.0235207100591715,0.6830554371137586,0.6847079658777762,0.0016525287640175,0.6292106029159821,0.6672254137613995,0.0380148108454174,0.6105808080808081,0.6036489898989899,-0.0069318181818182,0.5980769230769231,0.5903846153846154,-0.0076923076923076,0.6658611552729199,0.6322616495991109,-0.0335995056738089,0.6853146853146853,0.6466165413533834,-0.0386981439613018,0.4355555555555555,0.5066666666666666,0.0711111111111111,0.4423076923076923,0.5192307692307693,0.0769230769230769,9.2,9.2,0.0,24,24,0
Pre,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6291343995510662,0.6144402356902358,-0.0146941638608304,0.103792633164149,0.1020714654488847,-0.0017211677152643,0.6281065088757397,0.599112426035503,-0.0289940828402367,0.7316238954975586,0.7112718133857874,-0.0203520821117711,0.6877740793991387,0.6521685248704521,-0.0356055545286866,0.5891414141414141,0.6012247474747475,0.0120833333333334,0.5980769230769232,0.5980769230769231,-1.1102230246251563e-16,0.6118123362705407,0.590736984448952,-0.0210753518215887,0.6567164179104478,0.624,-0.0327164179104477,0.5111111111111112,0.5977777777777777,0.0866666666666665,0.5192307692307693,0.5961538461538461,0.0769230769230768,9.2,9.2,0.0,24,24,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5956916386083052,0.5996983726150393,0.0040067340067341,0.1390220827118734,0.1237613272788005,-0.0152607554330729,0.6035502958579881,0.6069526627218935,0.0034023668639053,0.6624466388739395,0.6618348351596512,-0.0006118037142882,0.6573982379597165,0.6512984911956592,-0.0060997467640573,0.5437247474747474,0.5070580808080808,-0.0366666666666666,0.5461538461538462,0.5057692307692307,-0.0403846153846154,0.5848047033805548,0.5681449251108694,-0.0166597782696853,0.6119402985074627,0.6,-0.0119402985074626,0.4577777777777777,0.3733333333333333,-0.0844444444444443,0.4615384615384615,0.3653846153846153,-0.0961538461538462,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5910620089786756,0.5341372053872053,-0.0569248035914702,0.0787549663403176,0.1050670457036506,0.0263120793633329,0.5678994082840236,0.5812130177514794,0.0133136094674557,0.7011828875715006,0.6138720465641,-0.0873108410074006,0.6248109101489633,0.6019226032453082,-0.022888306903655,0.4930176767676767,0.5770580808080809,0.0840404040404041,0.5038461538461538,0.5846153846153845,0.0807692307692307,0.5811149778541084,0.5951475462850675,0.0140325684309591,0.6056338028169014,0.6307692307692307,0.0251354279523293,0.3199999999999999,0.5244444444444444,0.2044444444444444,0.3461538461538461,0.5384615384615384,0.1923076923076923,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5628177609427609,0.5063888888888888,-0.0564288720538721,0.1249454869427909,0.0998903720072814,-0.0250551149355094,0.5045857988165681,0.5304733727810651,0.025887573964497,0.625456648169135,0.5853186603833872,-0.0401379877857478,0.5801142503288178,0.5867619880530797,0.0066477377242618,0.5058585858585858,0.4866287878787879,-0.0192297979797979,0.4884615384615385,0.4788461538461538,-0.0096153846153846,0.5992031115704,0.496084656084656,-0.1031184554857439,0.6174496644295302,0.5040650406504065,-0.1133846237791237,0.2622222222222222,0.4488888888888889,0.1866666666666667,0.2692307692307692,0.4807692307692308,0.2115384615384615,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6313201459034793,0.5852076318742986,-0.0461125140291807,0.151046563745388,0.1033547642767421,-0.0476917994686458,0.6060650887573964,0.5928994082840237,-0.0131656804733727,0.7055236645663507,0.6408683432930432,-0.0646553212733075,0.6826222285324548,0.6333314720046473,-0.0492907565278074,0.6471969696969697,0.5967171717171718,-0.0504797979797979,0.6288461538461538,0.5788461538461538,-0.05,0.6409854198089493,0.5949169110459432,-0.046068508763006,0.6666666666666666,0.6141732283464567,-0.0524934383202099,0.6022222222222222,0.5555555555555556,-0.0466666666666666,0.5961538461538461,0.5576923076923077,-0.0384615384615384,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6751360830527496,0.6981748035914702,0.0230387205387205,0.0638485577600353,0.0703878787130751,0.0065393209530398,0.6559171597633137,0.6786982248520711,0.0227810650887574,0.7092618793730947,0.7527950189509405,0.0435331395778457,0.6858469804141478,0.7395409264937207,0.0536939460795728,0.6083712121212121,0.592121212121212,-0.01625,0.6115384615384616,0.5942307692307692,-0.0173076923076923,0.6220481310803891,0.609094304388422,-0.012953826691967,0.6511627906976745,0.6356589147286822,-0.0155038759689922,0.5688888888888888,0.5488888888888889,-0.0199999999999999,0.5769230769230769,0.5576923076923077,-0.0192307692307691,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6418700897867564,0.6349859708193042,-0.0068841189674522,0.0620451862438516,0.0507356178607012,-0.0113095683831504,0.6535502958579882,0.6485207100591717,-0.0050295857988165,0.6799397198239602,0.6608874647710656,-0.0190522550528945,0.67177320162913,0.6723429918052457,0.0005697901761156,0.5480681818181818,0.5797348484848486,0.0316666666666667,0.5538461538461539,0.6038461538461539,0.05,0.6698168498168499,0.6831229235880398,0.0133060737711899,0.7037037037037037,0.7225806451612903,0.0188769414575865,0.2422222222222222,0.3555555555555555,0.1133333333333333,0.2307692307692307,0.3461538461538461,0.1153846153846153,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5867297979797981,0.5839043209876543,-0.0028254769921437,0.1020295337766339,0.0951096359961504,-0.0069198977804835,0.5831360946745563,0.5946745562130178,0.0115384615384614,0.6611384166996673,0.682420237547434,0.0212818208477666,0.6251216062645846,0.6614158667456445,0.0362942604810598,0.5701136363636363,0.5555934343434343,-0.0145202020202019,0.5692307692307692,0.5596153846153846,-0.0096153846153845,0.5840512265512265,0.5745061837562278,-0.0095450427949987,0.609375,0.6046511627906976,-0.0047238372093023,0.5355555555555556,0.5022222222222222,-0.0333333333333333,0.5384615384615384,0.5192307692307693,-0.0192307692307691,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6640221661054995,0.6591428170594837,-0.0048793490460157,0.0808696379147546,0.0758203663798092,-0.0050492715349454,0.642603550295858,0.6554733727810651,0.012869822485207,0.7021427074292755,0.6994380556926965,-0.002704651736579,0.6861454912493428,0.6929995050405844,0.0068540137912416,0.6063510101010101,0.603510101010101,-0.002840909090909,0.6038461538461538,0.6076923076923078,0.0038461538461539,0.6713513513513514,0.6277380952380953,-0.043613256113256,0.6986301369863014,0.6616541353383458,-0.0369760016479555,0.4133333333333333,0.5355555555555556,0.1222222222222222,0.4230769230769231,0.5384615384615384,0.1153846153846153,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6781537598204265,0.6612724466891133,-0.0168813131313131,0.09839375713556,0.0889971045553243,-0.0093966525802357,0.6396449704142013,0.6609467455621302,0.0213017751479288,0.7432898136869619,0.7299124683700889,-0.0133773453168729,0.6963997214980628,0.7174445182247917,0.0210447967267288,0.5923989898989899,0.5835101010101009,-0.0088888888888889,0.5942307692307692,0.5961538461538461,0.0019230769230769,0.6566145092460881,0.6262594990149171,-0.030355010231171,0.6938775510204082,0.6617647058823529,-0.0321128451380552,0.3911111111111111,0.4844444444444444,0.0933333333333333,0.4038461538461538,0.5,0.0961538461538462,10.4,10.4,0.0,34,34,0
Pre,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6442269921436587,0.6044093714927048,-0.0398176206509539,0.1246339029639435,0.0688998133214378,-0.0557340896425057,0.6251479289940829,0.6000000000000001,-0.0251479289940828,0.6944591073625173,0.6604794471070147,-0.0339796602555025,0.6545395281039494,0.6223457932788444,-0.032193734825105,0.5651136363636364,0.6269823232323233,0.0618686868686868,0.5788461538461539,0.6096153846153847,0.0307692307692307,0.5999526339696618,0.6453431372549019,0.04539050328524,0.6470588235294118,0.6564885496183206,0.0094297260889087,0.4644444444444445,0.5533333333333333,0.0888888888888888,0.4807692307692308,0.5576923076923077,0.0769230769230769,10.4,10.4,0.0,34,34,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6174494949494951,0.63912177328844,0.0216722783389449,0.1065947468552603,0.1143622909377707,0.0077675440825104,0.6301775147928994,0.6408284023668639,0.0106508875739644,0.6965322860883537,0.69697321245204,0.0004409263636863,0.7159003643012722,0.7060364700757935,-0.0098638942254787,0.587739898989899,0.5801641414141414,-0.0075757575757575,0.5788461538461538,0.5673076923076923,-0.0115384615384614,0.5818897163417287,0.6010989010989012,0.0192091847571724,0.6141732283464567,0.6153846153846154,0.0012113870381587,0.5622222222222222,0.5288888888888889,-0.0333333333333333,0.5576923076923077,0.5192307692307693,-0.0384615384615384,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6230941358024692,0.6020791245791246,-0.0210150112233445,0.0710036197156645,0.0632921651726235,-0.007711454543041,0.6196745562130178,0.6026627218934911,-0.0170118343195266,0.6702019829819866,0.626017868791551,-0.0441841141904356,0.6399496409052247,0.6150782287153391,-0.0248714121898855,0.5986363636363636,0.5735227272727272,-0.0251136363636363,0.5807692307692308,0.5846153846153845,0.0038461538461537,0.6565459102301208,0.5894131568355078,-0.067132753394613,0.6713286713286714,0.6307692307692307,-0.0405594405594406,0.4644444444444444,0.5244444444444444,0.06,0.4230769230769231,0.5384615384615384,0.1153846153846153,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5538608305274972,0.562408810325477,0.0085479797979797,0.1233904354381502,0.1178735894671778,-0.0055168459709724,0.5403846153846155,0.5637573964497041,0.0233727810650886,0.6160855908928294,0.6125956456448476,-0.0034899452479818,0.6022934848567247,0.6126444460392708,0.010350961182546,0.5005176767676767,0.5302525252525252,0.0297348484848485,0.4942307692307692,0.5326923076923077,0.0384615384615384,0.5738390641616449,0.5476050265523951,-0.0262340376092498,0.6013986013986014,0.5846153846153846,-0.0167832167832167,0.3377777777777777,0.471111111111111,0.1333333333333333,0.3269230769230769,0.4807692307692308,0.1538461538461538,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.626662457912458,0.5892676767676768,-0.0373947811447812,0.1339835177552683,0.098082121411382,-0.0359013963438862,0.57603550295858,0.5452662721893492,-0.0307692307692307,0.7159790341846037,0.6889063615037967,-0.027072672680807,0.6672904424577952,0.6002599800768915,-0.0670304623809037,0.5643560606060606,0.5473989898989899,-0.0169570707070706,0.5615384615384615,0.5403846153846154,-0.0211538461538461,0.5619451542372434,0.5708374384236453,0.0088922841864018,0.5984251968503937,0.5954198473282443,-0.0030053495221494,0.5422222222222223,0.4844444444444445,-0.0577777777777777,0.5384615384615384,0.4807692307692308,-0.0576923076923076,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5685956790123458,0.5731818181818182,0.0045861391694724,0.0982021213891454,0.1182066795916873,0.0200045582025419,0.565680473372781,0.5461538461538462,-0.0195266272189348,0.6371576617872406,0.6355709262379792,-0.0015867355492614,0.6215362200072111,0.6102309091036671,-0.011305310903544,0.5579545454545454,0.5368434343434343,-0.021111111111111,0.5326923076923077,0.5134615384615384,-0.0192307692307692,0.5879845972119209,0.5806830099103335,-0.0073015873015873,0.6187050359712231,0.6099290780141844,-0.0087759579570386,0.4555555555555555,0.4133333333333333,-0.0422222222222222,0.4038461538461538,0.3653846153846153,-0.0384615384615384,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6052693602693603,0.6022138047138047,-0.0030555555555555,0.0693737033834019,0.0825584642634524,0.0131847608800504,0.6276627218934911,0.6288461538461537,0.0011834319526625,0.648515413774256,0.6491991846817112,0.0006837709074551,0.6593738740158958,0.6628280324012223,0.0034541583853265,0.5405681818181818,0.5565404040404041,0.0159722222222222,0.551923076923077,0.5634615384615385,0.0115384615384614,0.6408805704099823,0.6467272727272728,0.0058467023172905,0.6838709677419355,0.6842105263157895,0.000339558573854,0.3133333333333333,0.3577777777777778,0.0444444444444445,0.2884615384615384,0.3269230769230769,0.0384615384615385,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5526557239057239,0.5828815937149271,0.0302258698092031,0.113350852825431,0.1599349637536629,0.0465841109282318,0.5523668639053254,0.5997041420118343,0.0473372781065088,0.6036138286724935,0.6406143518341108,0.0370005231616172,0.5891779373648381,0.6646931434347969,0.0755152060699587,0.5433712121212121,0.5587878787878788,0.0154166666666667,0.5403846153846154,0.573076923076923,0.0326923076923076,0.5749877149877151,0.600671032419759,0.0256833174320439,0.5954198473282443,0.631578947368421,0.0361591000401767,0.4777777777777777,0.471111111111111,-0.0066666666666667,0.4807692307692308,0.5,0.0192307692307692,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5574074074074075,0.5337668350168351,-0.0236405723905723,0.1002059778519052,0.1000681525716886,-0.0001378252802165,0.5242603550295858,0.5128698224852071,-0.0113905325443787,0.6271684749389964,0.6097251179903653,-0.017443356948631,0.5902948024791899,0.5937805013518693,0.0034856988726794,0.5430934343434344,0.5248989898989899,-0.0181944444444445,0.5211538461538462,0.4942307692307692,-0.0269230769230769,0.5856631133744767,0.5251646357272491,-0.0604984776472276,0.6197183098591549,0.528,-0.0917183098591548,0.4133333333333333,0.4755555555555555,0.0622222222222222,0.3653846153846153,0.4807692307692308,0.1153846153846154,14.4,14.4,0.0,43,43,0
